Date	Apple Price	Stock Return	Market Return
20061107	80.51	0.010036	0.001821
20061108	82.45	0.024096	0.003359
20061109	83.34	0.010794	-0.004648
20061110	83.12	-0.00264	0.002154
20061113	84.35	0.014798	0.002277
20061114	85	0.007706	0.006943
20061115	84.05	-0.011176	0.004005
20061116	85.61	0.01856	0.00113
20061117	85.85	0.002803	0.000212
20061120	86.47	0.007222	0.000485
20061121	88.6	0.024633	0.003137
20061122	90.31	0.0193	0.002996
20061124	91.63	0.014616	-0.001905
20061127	89.54	-0.022809	-0.014726
20061128	91.81	0.025352	0.003034
20061129	91.8	-0.000109	0.00966
20061130	91.66	-0.001525	0.001695
20061201	91.32	-0.003709	-0.002828
20061204	91.12	-0.00219	0.009988
20061205	91.27	0.001646	0.003871
20061206	89.83	-0.015777	-0.001088
20061207	87.04	-0.031059	-0.003426
20061208	88.26	0.014017	0.001163
20061211	88.75	0.005552	0.001976
20061212	86.14	-0.029408	-0.002024
20061213	89.05	0.033782	0.001178
20061214	88.55	-0.005615	0.007671
20061215	87.72	-0.009373	0.000015
20061218	85.47	-0.02565	-0.004991
20061219	86.31	0.009828	0.001881
20061220	84.76	-0.017958	-0.000624
20061221	82.9	-0.021944	-0.003827
20061222	82.2	-0.008444	-0.004549
20061226	81.51	-0.008394	0.004336
20061227	81.52	0.000123	0.007794
20061228	80.87	-0.007973	-0.001035
20061229	84.84	0.049091	-0.004519
20070103	83.8	-0.012258	-0.001356
20070104	85.66	0.022196	0.000607
20070105	85.05	-0.007121	-0.007247
20070108	85.47	0.004938	0.002557
20070109	92.57	0.08307	-0.000018
20070110	97	0.047856	0.002094
20070111	95.8	-0.012371	0.007298
20070112	94.62	-0.012317	0.006144
20070116	97.1	0.02621	0.000329
20070117	94.95	-0.022142	-0.000606
20070118	89.07	-0.061927	-0.00478
20070119	88.5	-0.006399	0.004369
20070122	86.79	-0.019322	-0.005419
20070123	85.7	-0.012559	0.005237
20070124	86.7	0.011669	0.008694
20070125	86.25	-0.00519	-0.010806
20070126	85.38	-0.010087	0.000139
20070129	85.94	0.006559	0.000128
20070130	85.55	-0.004538	0.005736
20070131	85.73	0.002104	0.006309
20070201	84.74	-0.011548	0.006272
20070202	84.75	0.000118	0.001217
20070205	83.94	-0.009557	-0.00057
20070206	84.15	0.002502	0.001549
20070207	86.15	0.023767	0.002245
20070208	86.18	0.000348	-0.000457
20070209	83.27	-0.033767	-0.006879
20070212	84.88	0.019335	-0.00391
20070213	84.63	-0.002945	0.008057
20070214	85.3	0.007917	0.00726
20070215	85.21	-0.001055	0.001731
20070216	84.83	-0.00446	0.000477
20070220	85.9	0.012613	0.003606
20070221	89.2	0.038417	-0.000274
20070222	89.51	0.003475	-0.000362
20070223	89.07	-0.004916	-0.002576
20070226	88.65	-0.004715	-0.001326
20070227	83.93	-0.053243	-0.034103
20070228	84.61	0.008102	0.004685
20070301	87.06	0.028956	-0.00285
20070302	85.41	-0.018952	-0.012476
20070305	86.3199	0.010653	-0.012014
20070306	88.19	0.021665	0.016743
20070307	87.72	-0.005329	-0.001346
20070308	88	0.003192	0.007243
20070309	87.97	-0.000341	0.001628
20070312	89.87	0.021598	0.003146
20070313	88.4	-0.016357	-0.020152
20070314	90	0.0181	0.005427
20070315	89.57	-0.004778	0.004783
20070316	89.59	0.000223	-0.003609
20070319	91.13	0.017189	0.011054
20070320	91.48	0.003841	0.006793
20070321	93.87	0.026126	0.016755
20070322	93.96	0.000959	-0.000142
20070323	93.52	-0.004683	0.001714
20070326	95.85	0.024914	0.000552
20070327	95.46	-0.004069	-0.005695
20070328	93.24	-0.023256	-0.006998
20070329	93.75	0.00547	0.003514
20070330	92.91	-0.00896	-0.000367
20070402	93.65	0.007965	0.003036
20070403	94.5	0.009076	0.008919
20070404	94.27	-0.002434	0.001489
20070405	94.68	0.004349	0.003627
20070409	93.65	-0.010879	0.000587
20070410	94.25	0.006407	0.002692
20070411	92.59	-0.017613	-0.005862
20070412	92.19	-0.00432	0.006381
20070413	90.24	-0.021152	0.003734
20070416	91.43	0.013187	0.010487
20070417	90.35	-0.011812	0.001029
20070418	90.4	0.000553	0.000314
20070419	90.27	-0.001438	-0.0028
20070420	90.97	0.007755	0.009335
20070423	93.51	0.027921	-0.001728
20070424	93.24	-0.002887	-0.000743
20070425	95.348	0.022608	0.009474
20070426	98.84	0.036624	-0.000575
20070427	99.92	0.010927	-0.000787
20070430	99.8	-0.001201	-0.009285
20070501	99.47	-0.003307	0.001748
20070502	100.39	0.009249	0.008281
20070503	100.4	0.0001	0.003888
20070504	100.81	0.004084	0.002887
20070507	103.92	0.03085	0.002603
20070508	105.06	0.01097	-0.001402
20070509	106.88	0.017323	0.003685
20070510	107.34	0.004304	-0.013744
20070511	108.74	0.013043	0.010358
20070514	109.36	0.005702	-0.0027
20070515	107.52	-0.016825	-0.001858
20070516	107.34	-0.001674	0.007334
20070517	109.44	0.019564	-0.000504
20070518	110.02	0.0053	0.006784
20070521	111.98	0.017815	0.003246
20070522	113.54	0.013931	0.000937
20070523	112.89	-0.005725	-0.000939
20070524	110.69	-0.019488	-0.011322
20070525	113.62	0.02647	0.006379
20070529	114.35	0.006425	0.003061
20070530	118.77	0.038653	0.008236
20070531	121.191	0.020384	0.001608
20070601	118.4	-0.02303	0.005132
20070604	121.33	0.024747	0.002108
20070605	122.67	0.011044	-0.005316
20070606	123.64	0.007907	-0.009361
20070607	124.069	0.00347	-0.018107
20070608	124.49	0.003393	0.010776
20070611	120.19	-0.034541	0.001117
20070612	120.38	0.001581	-0.010829
20070613	117.5	-0.023924	0.014168
20070614	118.75	0.010638	0.005361
20070615	120.5	0.014737	0.007417
20070618	125.09	0.038091	-0.000898
20070619	123.66	-0.011432	0.001778
20070620	121.55	-0.017063	-0.012711
20070621	123.9	0.019334	0.005389
20070622	123	-0.007264	-0.010741
20070625	122.34	-0.005366	-0.004826
20070626	119.65	-0.021988	-0.004023
20070627	121.89	0.018721	0.009352
20070628	120.56	-0.010911	0.000737
20070629	122.04	0.012276	-0.000728
20070702	121.26	-0.006391	0.01141
20070703	127.17	0.048738	0.003445
20070705	132.75	0.043878	0.001211
20070706	132.3	-0.00339	0.004461
20070709	130.33009	-0.01489	0.001557
20070710	132.35001	0.015498	-0.01359
20070711	132.39	0.000302	0.005066
20070712	134.0699	0.012689	0.017507
20070713	137.73	0.0273	0.003172
20070716	138.10001	0.002686	-0.003051
20070717	138.9099	0.005865	-0.000087
20070718	138.12	-0.005686	-0.001547
20070719	140	0.013611	0.004876
20070720	143.75	0.026786	-0.011674
20070723	143.7	-0.000348	0.003035
20070724	134.88989	-0.061309	-0.020115
20070725	137.25999	0.017571	0.002673
20070726	146	0.063675	-0.023865
20070727	143.85001	-0.014726	-0.014716
20070730	141.42999	-0.016823	0.009309
20070731	131.75999	-0.068373	-0.010148
20070801	135	0.02459	0.004128
20070802	136.49001	0.011037	0.005961
20070803	131.8499	-0.033996	-0.025921
20070806	135.25	0.025788	0.01802
20070807	135.03011	-0.001626	0.006585
20070808	134.00999	-0.007555	0.015635
20070809	126.39	-0.056861	-0.026893
20070810	125	-0.010998	-0.000481
20070813	127.79	0.02232	-0.000579
20070814	124.03	-0.029423	-0.019068
20070815	119.9	-0.033298	-0.015678
20070816	117.05	-0.02377	0.001845
20070817	122.06	0.042802	0.024411
20070820	122.22	0.001311	0.001607
20070821	127.57	0.043774	0.00218
20070822	132.50999	0.038724	0.013015
20070823	131.07001	-0.010867	-0.001603
20070824	135.3	0.032273	0.01234
20070827	132.25	-0.022543	-0.008304
20070828	126.82	-0.041059	-0.023426
20070829	134.08	0.057247	0.021819
20070830	136.25	0.016184	-0.003801
20070831	138.48	0.016367	0.012287
20070904	144.16	0.041017	0.011107
20070905	136.75999	-0.051332	-0.010076
20070906	135.00999	-0.012796	0.004426
20070907	131.77	-0.023998	-0.016224
20070910	136.71001	0.03749	-0.002901
20070911	135.49001	-0.008924	0.013512
20070912	136.85001	0.010038	0.000217
20070913	137.2	0.002557	0.00739
20070914	138.81	0.011735	0.001268
20070917	138.41	-0.002882	-0.005812
20070918	140.92	0.018134	0.029284
20070919	140.7699	-0.001065	0.00578
20070920	140.31	-0.003267	-0.005201
20070921	144.14999	0.027368	0.004909
20070924	148.28	0.028651	-0.004463
20070925	153.17999	0.033046	-0.000439
20070926	152.77	-0.002677	0.005503
20070927	154.5	0.011324	0.005353
20070928	153.47	-0.006667	-0.002693
20071001	156.339	0.018694	0.013721
20071002	158.45	0.013503	0.000501
20071003	157.9201	-0.003344	-0.00515
20071004	156.24001	-0.010639	0.002715
20071005	161.44991	0.033345	0.011821
20071008	167.91	0.040013	-0.003014
20071009	167.86	-0.000298	0.008053
20071010	166.78999	-0.006374	-0.000231
20071011	162.23	-0.02734	-0.005192
20071012	167.25369	0.030967	0.005326
20071015	166.98	-0.001636	-0.00859
20071016	169.58	0.015571	-0.007025
20071017	172.75	0.018693	0.002858
20071018	173.5	0.004342	0.000369
20071019	170.42	-0.017752	-0.024578
20071022	174.36	0.023119	0.003271
20071023	186.16	0.067676	0.010251
20071024	185.92999	-0.001236	-0.00323
20071025	182.78	-0.016942	-0.001013
20071026	184.7	0.010504	0.013812
20071029	185.09	0.002112	0.00538
20071030	187	0.010319	-0.006902
20071031	189.95	0.015775	0.013184
20071101	187.44	-0.013214	-0.025891
20071102	187.87	0.002294	0.002065
20071105	186.17999	-0.008996	-0.006617
20071106	191.78999	0.030132	0.012828
20071107	186.2999	-0.028626	-0.026867
20071108	175.46629	-0.058151	-0.00059
20071109	165.37	-0.05754	-0.015042
20071112	153.75999	-0.070206	-0.014019
20071113	169.96001	0.105359	0.027895
20071114	166.11	-0.022652	-0.005795
20071115	164.3	-0.010896	-0.014102
20071116	166.39	0.012721	0.004588
20071119	163.95	-0.014664	-0.018689
20071120	168.85001	0.029887	0.003993
20071121	168.46001	-0.00231	-0.015273
20071123	171.53999	0.018283	0.01633
20071126	172.5419	0.005841	-0.020443
20071127	174.81	0.013145	0.012299
20071128	180.22	0.030948	0.029414
20071129	184.28999	0.022583	-0.00034
20071130	182.22	-0.011232	0.0071
20071203	178.86	-0.018439	-0.005526
20071204	179.81	0.005311	-0.007238
20071205	185.5	0.031645	0.014452
20071206	189.9528	0.024004	0.015719
20071207	194.3	0.022886	-0.000223
20071210	194.21001	-0.000463	0.007772
20071211	188.54041	-0.029193	-0.025429
20071212	190.86	0.012303	0.005691
20071213	191.83	0.005082	-0.000987
20071214	190.39	-0.007507	-0.013464
20071217	184.39999	-0.031462	-0.016025
20071218	182.98	-0.007701	0.006435
20071219	183.12	0.000765	-0.00033
20071220	187.21001	0.022335	0.006283
20071221	193.91	0.035789	0.017088
20071224	198.8	0.025218	0.009139
20071226	198.95	0.000754	0.001502
20071227	198.57001	-0.00191	-0.013541
20071228	199.83	0.006345	0.002044
20071231	198.08	-0.008757	-0.006522
20080102	194.84	-0.016357	-0.011799
20080103	194.92999	0.000462	-0.000951
20080104	180.05	-0.076335	-0.025649
20080107	177.64	-0.013385	0.000202
20080108	171.25	-0.035972	-0.017021
20080109	179.39999	0.047591	0.010008
20080110	178.02	-0.007692	0.008399
20080111	172.69	-0.02994	-0.013906
20080114	178.78	0.035265	0.010461
20080115	169.03999	-0.05448	-0.024732
20080116	159.64	-0.055608	-0.006669
20080117	160.89	0.00783	-0.027708
20080118	161.36	0.002921	-0.005568
20080122	155.64	-0.035449	-0.00942
20080123	139.07201	-0.106451	0.019785
20080124	135.60001	-0.024965	0.012549
20080125	130.00999	-0.041224	-0.012996
20080128	130.00999	0	0.017169
20080129	131.53999	0.011768	0.006383
20080130	132.17999	0.004865	-0.005362
20080131	135.36	0.024058	0.014949
20080201	133.75	-0.011894	0.015984
20080204	131.64999	-0.015701	-0.008978
20080205	129.36	-0.017395	-0.030844
20080206	122	-0.056895	-0.007995
20080207	121.24	-0.00623	0.007726
20080208	125.48	0.034972	-0.002061
20080211	129.45	0.031638	0.005804
20080212	124.86	-0.035458	0.006273
20080213	129.39999	0.036361	0.014371
20080214	127.46	-0.014992	-0.01321
20080215	124.63	-0.022203	-0.000453
20080219	122.18	-0.019658	0.00061
20080220	123.82	0.013423	0.008863
20080221	121.54	-0.018414	-0.011838
20080222	119.46	-0.017114	0.006786
20080225	119.74	0.002344	0.015084
20080226	119.15	-0.004927	0.00823
20080227	122.96	0.031976	-0.000752
20080228	129.91	0.056522	-0.007707
20080229	125.02	-0.037641	-0.026141
20080303	121.73	-0.026316	-0.000421
20080304	124.62	0.023741	-0.004786
20080305	124.4899	-0.001044	0.006936
20080306	120.93	-0.028596	-0.022017
20080307	122.25	0.010915	-0.008743
20080310	119.69	-0.020941	-0.018204
20080311	127.3501	0.063999	0.035775
20080312	126.03	-0.010366	-0.007009
20080313	127.94	0.015155	0.007298
20080314	126.61	-0.010396	-0.020001
20080317	126.73	0.000948	-0.014934
20080318	132.82001	0.048055	0.039579
20080319	129.67	-0.023716	-0.02608
20080320	133.27	0.027763	0.021198
20080324	139.53	0.046972	0.017597
20080325	140.98	0.010392	0.005733
20080326	145.06	0.02894	-0.006414
20080327	140.25	-0.033159	-0.010132
20080328	143.00999	0.019679	-0.007967
20080331	143.5	0.003426	0.005303
20080401	149.53011	0.042022	0.03213
20080402	147.49001	-0.013643	0.000373
20080403	151.61	0.027934	0.002678
20080404	153.08	0.009696	0.001961
20080407	155.89	0.018356	0.001722
20080408	152.84	-0.019565	-0.003178
20080409	151.44	-0.00916	-0.008983
20080410	154.55	0.020536	0.005614
20080411	147.14	-0.047946	-0.019545
20080414	147.78	0.00435	-0.002552
20080415	148.38	0.00406	0.005079
20080416	153.7	0.035854	0.024166
20080417	154.49001	0.00514	-0.00121
20080418	161.03999	0.042397	0.016559
20080421	168.16	0.044213	-0.000548
20080422	160.2	-0.047336	-0.00927
20080423	162.89	0.016792	0.001118
20080424	168.94	0.037142	0.005064
20080425	169.73	0.004676	0.006925
20080428	172.24001	0.014788	0.000256
20080429	175.05	0.016314	-0.005672
20080430	173.95	-0.006284	-0.001534
20080501	180	0.03478	0.014538
20080502	180.94	0.005222	0.003254
20080505	184.73	0.020946	-0.002632
20080506	186.66	0.010448	0.008434
20080507	182.59	-0.021804	-0.015896
20080508	185.06	0.013528	0.004618
20080509	183.45	-0.0087	-0.004576
20080512	188.16	0.025675	0.010999
20080513	189.96001	0.009566	0.000773
20080514	186.25999	-0.019478	0.003049
20080515	189.73	0.01863	0.01115
20080516	187.6201	-0.011121	0.002438
20080519	183.60001	-0.021427	-0.0002
20080520	185.89999	0.012527	-0.005974
20080521	178.19	-0.041474	-0.015342
20080522	177.05	-0.006398	0.002913
20080523	181.17	0.02327	-0.011547
20080527	186.42999	0.029033	0.0049
20080528	187.00999	0.003111	0.005713
20080529	186.69	-0.001711	0.004377
20080530	188.75	0.011034	0.003255
20080602	186.10001	-0.01404	-0.009
20080603	185.37	-0.003923	-0.004852
20080604	185.19	-0.000971	-0.000893
20080605	189.42999	0.022895	0.020245
20080606	185.64	-0.020007	-0.026691
20080609	181.61	-0.021709	-0.000578
20080610	185.64	0.02219	-0.004987
20080611	180.81	-0.026018	-0.015188
20080612	173.25999	-0.041757	0.001445
20080613	172.37	-0.005137	0.014698
20080616	176.84	0.025933	0.003272
20080617	181.42999	0.025956	-0.003933
20080618	178.75	-0.014771	-0.008274
20080619	180.89999	0.012028	0.002409
20080620	175.27	-0.031122	-0.017481
20080623	173.16	-0.012039	-0.000847
20080624	173.25	0.00052	-0.006222
20080625	177.39	0.023896	0.006262
20080626	168.25999	-0.051469	-0.02619
20080627	170.09	0.010876	-0.002492
20080630	167.44	-0.01558	-0.001021
20080701	174.67999	0.043239	0.001835
20080702	168.17999	-0.037211	-0.020975
20080703	170.12	0.011535	-0.002413
20080707	175.16	0.029626	-0.008575
20080708	179.55	0.025063	0.017021
20080709	174.25	-0.029518	-0.019365
20080710	176.63	0.013659	0.007651
20080711	172.58	-0.022929	-0.008282
20080714	173.88	0.007533	-0.008205
20080715	169.64	-0.024385	-0.011488
20080716	172.81	0.018687	0.024022
20080717	171.81	-0.005787	0.00964
20080718	165.14999	-0.038764	0.00035
20080721	166.28999	0.006903	0.00397
20080722	162.02	-0.025678	0.01111
20080723	166.25999	0.02617	0.001826
20080724	159.03	-0.043486	-0.024296
20080725	162.12	0.01943	0.005552
20080728	154.39999	-0.047619	-0.016519
20080729	157.08	0.017358	0.021222
20080730	159.88	0.017825	0.016483
20080731	158.95	-0.005817	-0.011707
20080801	156.66	-0.014407	-0.005174
20080804	153.23	-0.021895	-0.013364
20080805	160.64	0.048359	0.02449
20080806	164.19	0.022099	0.005722
20080807	163.57001	-0.003776	-0.016834
20080808	169.55	0.036559	0.019178
20080811	173.56	0.023651	0.006662
20080812	176.73	0.018265	-0.009628
20080813	179.3	0.014542	-0.000113
20080814	179.32001	0.000112	0.005063
20080815	175.74001	-0.019964	0.001344
20080818	175.39	-0.001992	-0.013382
20080819	173.53	-0.010605	-0.008866
20080820	175.84	0.013312	0.00686
20080821	174.28999	-0.008815	0.003188
20080822	176.78999	0.014344	0.009519
20080825	172.55	-0.023983	-0.018542
20080826	173.64	0.006317	0.003556
20080827	174.67	0.005932	0.009581
20080828	173.74001	-0.005324	0.014315
20080829	169.53	-0.024232	-0.011673
20080902	166.19	-0.019702	-0.006992
20080903	166.96001	0.004633	-0.002963
20080904	161.22	-0.03438	-0.028926
20080905	160.17999	-0.006451	0.003849
20080908	157.92	-0.014109	0.014858
20080909	151.67999	-0.039514	-0.034931
20080910	151.61	-0.000461	0.008548
20080911	152.64999	0.00686	0.010959
20080912	148.94	-0.024304	0.005352
20080915	140.36	-0.057607	-0.045666
20080916	139.88	-0.00342	0.015191
20080917	127.83	-0.086145	-0.045473
20080918	134.09	0.048971	0.044137
20080919	140.91	0.050861	0.046048
20080922	131.05	-0.069974	-0.036785
20080923	126.84	-0.032125	-0.015606
20080924	128.71001	0.014743	-0.003268
20080925	131.92999	0.025017	0.016569
20080926	128.24001	-0.027969	-0.001992
20080929	105.26	-0.179195	-0.082545
20080930	113.66	0.079802	0.046622
20081001	109.12	-0.039944	-0.005668
20081002	100.1	-0.082661	-0.045656
20081003	97.07	-0.03027	-0.01429
20081006	98.14	0.011023	-0.042414
20081007	89.16	-0.091502	-0.057907
20081008	89.79	0.007066	-0.011615
20081009	88.74	-0.011694	-0.072737
20081010	96.8	0.090827	-0.012086
20081013	110.26	0.13905	0.114895
20081014	104.08	-0.056049	-0.009039
20081015	97.95	-0.058897	-0.089763
20081016	101.89	0.040225	0.039641
20081017	97.4	-0.044067	-0.002486
20081020	98.44	0.010678	0.046517
20081021	91.49	-0.070601	-0.031474
20081022	96.87	0.058804	-0.059116
20081023	98.23	0.014039	0.000893
20081024	96.38	-0.018833	-0.033442
20081027	92.09	-0.044511	-0.036945
20081028	99.91	0.084917	0.09527
20081029	104.55	0.046442	0.001437
20081030	111.04	0.062076	0.031983
20081031	107.59	-0.03107	0.0181
20081103	106.96	-0.005856	-0.000639
20081104	110.99	0.037678	0.038998
20081105	103.3	-0.069285	-0.050708
20081106	99.1	-0.040658	-0.049091
20081107	98.24	-0.008678	0.026407
20081110	95.88	-0.024023	-0.013298
20081111	94.77	-0.011577	-0.024388
20081112	90.12	-0.049066	-0.053602
20081113	96.44	0.070129	0.067985
20081114	90.24	-0.064289	-0.043637
20081117	88.14	-0.023271	-0.023976
20081118	89.91	0.020082	0.005706
20081119	86.29	-0.040263	-0.063936
20081120	80.49	-0.067215	-0.070097
20081121	82.58	0.025966	0.061103
20081124	92.95	0.125575	0.066109
20081125	90.8	-0.023131	0.009689
20081126	95	0.046255	0.038377
20081128	92.67	-0.024526	0.010105
20081201	88.93	-0.040358	-0.089367
20081202	92.47	0.039807	0.037685
20081203	95.9	0.037093	0.024011
20081204	91.41	-0.04682	-0.030128
20081205	94	0.028334	0.036125
20081208	99.72	0.060851	0.040405
20081209	100.06	0.00341	-0.022357
20081210	98.21	-0.018489	0.015138
20081211	95	-0.032685	-0.029863
20081212	98.27	0.034421	0.010468
20081215	94.75	-0.03582	-0.013852
20081216	95.43	0.007177	0.052858
20081217	89.16	-0.065703	-0.004824
20081218	89.43	0.003028	-0.020522
20081219	90	0.006374	0.003885
20081222	85.74	-0.047333	-0.019139
20081223	86.38	0.007464	-0.007582
20081224	85.04	-0.015513	0.004509
20081226	85.81	0.009055	0.007193
20081229	86.61	0.009323	-0.004364
20081230	86.29	-0.003695	0.024762
20081231	85.35	-0.010894	0.017395
20090102	90.75	0.063269	0.030501
20090105	94.58	0.042204	-0.000473
20090106	93.02	-0.016494	0.011311
20090107	91.01	-0.021608	-0.030453
20090108	92.7	0.018569	0.006321
20090109	90.58	-0.022869	-0.022379
20090112	88.66	-0.021197	-0.025394
20090113	87.71	-0.010715	0.003593
20090114	85.33	-0.027135	-0.03517
20090115	83.38	-0.022853	0.004994
20090116	82.33	-0.012593	0.008679
20090120	78.2	-0.050164	-0.05485
20090121	82.83	0.059207	0.042931
20090122	88.36	0.066763	-0.018094
20090123	88.36	0	0.006779
20090126	89.64	0.014486	0.006185
20090127	90.73	0.01216	0.011213
20090128	94.2	0.038245	0.033502
20090129	93	-0.012739	-0.032705
20090130	90.13	-0.03086	-0.020773
20090202	91.51	0.015311	-0.001069
20090203	92.98	0.016064	0.01436
20090204	93.55	0.00613	-0.004422
20090205	96.46	0.031106	0.015532
20090206	99.72	0.033796	0.027932
20090209	102.51	0.027978	0.001231
20090210	97.83	-0.045654	-0.045998
20090211	96.82	-0.010324	0.007307
20090212	99.27	0.025305	0.002614
20090213	99.16	-0.001108	-0.008814
20090217	94.53	-0.046692	-0.045265
20090218	94.37	-0.001693	-0.00376
20090219	90.64	-0.039525	-0.011172
20090220	91.2	0.006178	-0.01176
20090223	86.95	-0.046601	-0.036123
20090224	90.25	0.037953	0.040181
20090225	91.16	0.010083	-0.010664
20090226	89.19	-0.02161	-0.012148
20090227	89.31	0.001345	-0.01905
20090302	87.94	-0.01534	-0.049809
20090303	88.37	0.00489	-0.006325
20090304	91.17	0.031685	0.025902
20090305	88.84	-0.025557	-0.041836
20090306	85.3	-0.039847	0.001617
20090309	83.11	-0.025674	-0.01136
20090310	88.6275	0.066388	0.063381
20090311	92.68	0.045725	0.004059
20090312	96.35	0.039599	0.041915
20090313	95.93	-0.004359	0.006025
20090316	95.42	-0.005316	-0.00479
20090317	99.66	0.044435	0.031011
20090318	101.52	0.018663	0.022361
20090319	101.62	0.000985	-0.00799
20090320	101.59	-0.000295	-0.0203
20090323	107.66	0.05975	0.069054
20090324	106.501	-0.010765	-0.019963
20090325	106.49	-0.000103	0.009016
20090326	109.87	0.03174	0.025259
20090327	106.85	-0.027487	-0.021632
20090330	104.49	-0.022087	-0.036229
20090331	105.12	0.006029	0.014244
20090401	108.69	0.033961	0.017208
20090402	112.71	0.036986	0.031717
20090403	115.99	0.029101	0.011632
20090406	118.45	0.021209	-0.009799
20090407	115	-0.029126	-0.024644
20090408	116.32	0.011478	0.013118
20090409	119.57	0.02794	0.039485
20090413	120.22	0.005436	0.003951
20090414	118.31	-0.015888	-0.019504
20090415	117.64	-0.005663	0.012434
20090416	121.45	0.032387	0.016087
20090417	123.42	0.016221	0.006018
20090420	120.5	-0.023659	-0.044751
20090421	121.76	0.010456	0.022725
20090422	121.51	-0.002053	-0.005672
20090423	125.4	0.032014	0.009216
20090424	123.9	-0.011962	0.018994
20090427	124.73	0.006699	-0.011383
20090428	123.902	-0.006638	-0.002817
20090429	125.14	0.009992	0.024493
20090430	125.83	0.005514	-0.000435
20090501	127.24	0.011206	0.00598
20090504	132.07001	0.03796	0.035866
20090505	132.71001	0.004846	-0.003456
20090506	132.5	-0.001582	0.01603
20090507	129.06	-0.025962	-0.015464
20090508	129.19	0.001007	0.027318
20090511	129.57001	0.002941	-0.020737
20090512	124.42	-0.039747	-0.00266
20090513	119.49	-0.039624	-0.031143
20090514	122.95	0.028956	0.012408
20090515	122.42	-0.004311	-0.010643
20090518	126.65	0.034553	0.033016
20090519	127.45	0.006317	0.000506
20090520	125.87	-0.012397	-0.001788
20090521	124.18	-0.013427	-0.016573
20090522	122.5	-0.013529	-0.000097
20090526	130.78	0.067592	0.028116
20090527	133.05	0.017357	-0.017272
20090528	135.07001	0.015182	0.015061
20090529	135.81	0.005479	0.014744
20090601	139.35001	0.026066	0.027025
20090602	139.49001	0.001005	0.003103
20090603	140.95	0.010467	-0.017262
20090604	143.74001	0.019794	0.013639
20090605	144.67	0.00647	-0.003114
20090608	143.85001	-0.005668	-0.002647
20090609	142.72	-0.007855	0.005493
20090610	140.25	-0.017307	-0.002836
20090611	139.95	-0.002139	0.007217
20090612	136.97	-0.021293	-0.001359
20090615	136.09	-0.006425	-0.025417
20090616	136.35001	0.001911	-0.013118
20090617	135.58	-0.005647	-0.003016
20090618	135.88	0.002213	0.006611
20090619	139.48	0.026494	0.004105
20090622	137.37	-0.015128	-0.03315
20090623	134.00999	-0.024459	0.002262
20090624	136.22	0.016491	0.00894
20090625	139.86	0.026721	0.02162
20090626	142.44	0.018447	0.00087
20090629	141.97	-0.0033	0.007693
20090630	142.42999	0.00324	-0.007753
20090701	142.83	0.002808	0.006079
20090702	140.02	-0.019674	-0.028141
20090706	138.61	-0.01007	-0.001717
20090707	135.39999	-0.023159	-0.019569
20090708	137.22	0.013442	-0.003646
20090709	136.36	-0.006267	0.004873
20090710	138.52	0.01584	-0.003383
20090713	142.34	0.027577	0.02394
20090714	142.27	-0.000492	0.007257
20090715	146.88	0.032403	0.031145
20090716	147.52	0.004357	0.009459
20090717	151.75	0.028674	-0.000098
20090720	152.909	0.007638	0.013498
20090721	151.50999	-0.009149	0.002488
20090722	156.74001	0.034519	0.000629
20090723	157.82001	0.00689	0.024244
20090724	159.98599	0.013724	0.004319
20090727	160.10001	0.000713	0.003423
20090728	160	-0.000625	-0.003765
20090729	160.03	0.000187	-0.006495
20090730	162.78999	0.017247	0.013393
20090731	163.39	0.003686	0.002693
20090803	166.42999	0.018606	0.017986
20090804	165.55	-0.005287	0.002506
20090805	165.11	-0.002658	-0.002041
20090806	163.91	-0.007268	-0.007506
20090807	165.50999	0.009761	0.013322
20090810	164.72	-0.004773	-0.00438
20090811	162.83	-0.011474	-0.013759
20090812	165.31	0.015231	0.012276
20090813	168.42	0.018813	0.008371
20090814	166.78	-0.009738	-0.010003
20090817	159.59	-0.043111	-0.026001
20090818	164	0.027633	0.012014
20090819	164.60001	0.003659	0.006921
20090820	166.33	0.01051	0.010678
20090821	169.22	0.017375	0.018204
20090824	169.06	-0.000946	-0.000862
20090825	169.39999	0.002011	0.002729
20090826	167.41	-0.011747	-0.000803
20090827	169.45	0.012186	0.003056
20090828	170.05	0.003541	-0.00142
20090831	168.21001	-0.01082	-0.009174
20090901	165.298	-0.017312	-0.021949
20090902	165.17999	-0.000714	-0.002633
20090903	166.55	0.008294	0.010686
20090904	170.31	0.022576	0.013981
20090908	172.92999	0.015384	0.010414
20090909	171.14	-0.010351	0.007775
20090910	172.56	0.008297	0.011157
20090911	172.16	-0.002318	0.000086
20090914	173.72	0.009061	0.006368
20090915	175.16	0.008289	0.006168
20090916	181.87	0.038308	0.016257
20090917	184.55	0.014736	-0.003706
20090918	185.02	0.002547	0.001872
20090921	184.02	-0.005405	-0.004261
20090922	184.48	0.0025	0.008546
20090923	185.5	0.005529	-0.010358
20090924	183.82001	-0.009057	-0.01266
20090925	182.37	-0.007888	-0.006349
20090928	186.1519	0.020738	0.017953
20090929	185.38	-0.004147	-0.00107
20090930	185.35001	-0.000162	-0.002879
20091001	180.85989	-0.024225	-0.027084
20091002	184.89999	0.022338	-0.005308
20091005	186.024	0.006079	0.016006
20091006	190.00999	0.021427	0.014545
20091007	190.25	0.001263	0.00305
