Date	Gasoline   ($/Gal)	Pct Change Gasoline	Lag Pct Change Gasoline	Lag 2 Pct Change Gasoline	Lag 3 Pct Change Gasoline	Lag 4 Pct Change Gasoline	Crude ($/Bbl)	Pct Change Crude	Lag Pct Change Crude	Lag 2 Pct Change Crude	Lag 3 Pct Change Crude	Lag 4 Pct Change Crude	Lag 5 Pct Change Crude	Lag 6 Pct Change Crude	Lag 7 Pct Change Crude	Lag 8 Pct Change Crude	Residual Pct Change Gasoline
11/24/2003	$1.51 	1.00200401	-0.465425532	-2.019543974	-0.453955901	-1.845957989	$29.99 	-5.5433071	2.386326991	7.636237418	-3.806343907	-1.382943694	-4.826073331	4.967105263	7.231040564	5.116796441	0.566687452
12/1/2003	$1.49 	-1.4550265	1.002004008	-0.465425532	-2.019543974	-0.453955901	$29.89 	-0.3334445	-5.543307087	2.386326991	7.636237418	-3.806343907	-1.382943694	-4.826073331	4.967105263	7.231040564	-0.788251312
12/8/2003	$1.48 	-0.9395973	-1.455026455	1.002004008	-0.465425532	-2.019543974	$32.08 	7.32686517	-0.333444481	-5.543307087	2.386326991	7.636237418	-3.806343907	-1.382943694	-4.826073331	4.967105263	-1.356810204
12/15/2003	$1.47 	-0.7452575	-0.939597315	-1.455026455	1.002004008	-0.465425532	$33.17 	3.39775561	7.326865172	-0.333444481	-5.543307087	2.386326991	7.636237418	-3.806343907	-1.382943694	-4.826073331	-2.35051607
12/22/2003	$1.49 	1.36518771	-0.745257453	-0.939597315	-1.455026455	1.002004008	$31.71 	-4.4015677	3.397755611	7.326865172	-0.333444481	-5.543307087	2.386326991	7.636237418	-3.806343907	-1.382943694	0.337164458
12/29/2003	$1.48 	-0.4713805	1.365187713	-0.745257453	-0.939597315	-1.455026455	$32.51 	2.52286345	-4.401567682	3.397755611	7.326865172	-0.333444481	-5.543307087	2.386326991	7.636237418	-3.806343907	-0.688693435
1/5/2004	$1.51 	2.16508796	-0.471380471	1.365187713	-0.745257453	-0.939597315	$33.71 	3.69117195	2.52286345	-4.401567682	3.397755611	7.326865172	-0.333444481	-5.543307087	2.386326991	7.636237418	1.382934104
1/12/2004	$1.56 	3.31125828	2.165087957	-0.471380471	1.365187713	-0.745257453	$34.92 	3.58943934	3.691171947	2.52286345	-4.401567682	3.397755611	7.326865172	-0.333444481	-5.543307087	2.386326991	1.821623453
1/19/2004	$1.60 	2.24358974	3.311258278	2.165087957	-0.471380471	1.365187713	$34.67 	-0.7302405	3.589439336	3.691171947	2.52286345	-4.401567682	3.397755611	7.326865172	-0.333444481	-5.543307087	0.95418725
1/26/2004	$1.62 	1.69278997	2.243589744	3.311258278	2.165087957	-0.471380471	$34.41 	-0.7356123	-0.73024055	3.589439336	3.691171947	2.52286345	-4.401567682	3.397755611	7.326865172	-0.333444481	1.145263639
2/2/2004	$1.62 	-0.3699137	1.692789969	2.243589744	3.311258278	2.165087957	$34.02 	-1.1333915	-0.735612289	-0.73024055	3.589439336	3.691171947	2.52286345	-4.401567682	3.397755611	7.326865172	-0.382058072
2/9/2004	$1.64 	1.36138614	-0.369913687	1.692789969	2.243589744	3.311258278	$32.91 	-3.2627866	-1.133391456	-0.735612289	-0.73024055	3.589439336	3.691171947	2.52286345	-4.401567682	3.397755611	1.784267587
2/16/2004	$1.65 	0.61050061	1.361386139	-0.369913687	1.692789969	2.243589744	$34.33 	4.31479793	-3.262786596	-1.133391456	-0.735612289	-0.73024055	3.589439336	3.691171947	2.52286345	-4.401567682	0.856972347
2/23/2004	$1.69 	2.42718447	0.610500611	1.361386139	-0.369913687	1.692789969	$35.75 	4.13632391	4.314797934	-3.262786596	-1.133391456	-0.735612289	-0.73024055	3.589439336	3.691171947	2.52286345	1.635483721
3/1/2004	$1.72 	1.71800948	2.427184466	0.610500611	1.361386139	-0.369913687	$36.85 	3.07692308	4.136323915	4.314797934	-3.262786596	-1.133391456	-0.735612289	-0.73024055	3.589439336	3.691171947	0.365980044
3/8/2004	$1.74 	1.22306348	1.718009479	2.427184466	0.610500611	1.361386139	$36.53 	-0.8683853	3.076923077	4.136323915	4.314797934	-3.262786596	-1.133391456	-0.735612289	-0.73024055	3.589439336	0.127174203
3/15/2004	$1.72 	-0.8055236	1.223063483	1.718009479	2.427184466	0.610500611	$37.44 	2.4911032	-0.868385346	3.076923077	4.136323915	4.314797934	-3.262786596	-1.133391456	-0.735612289	-0.73024055	-1.673315548
3/22/2004	$1.74 	1.10208817	-0.80552359	1.223063483	1.718009479	2.427184466	$37.12 	-0.8547009	2.491103203	-0.868385346	3.076923077	4.136323915	4.314797934	-3.262786596	-1.133391456	-0.735612289	0.3743676
3/29/2004	$1.76 	0.8605852	1.102088167	-0.80552359	1.223063483	1.718009479	$35.41 	-4.606681	-0.854700855	2.491103203	-0.868385346	3.076923077	4.136323915	4.314797934	-3.262786596	-1.133391456	0.939563223
4/5/2004	$1.78 	1.25142207	0.860585198	1.102088167	-0.80552359	1.223063483	$34.29 	-3.1629483	-4.606681034	-0.854700855	2.491103203	-0.868385346	3.076923077	4.136323915	4.314797934	-3.262786596	2.346406401
4/12/2004	$1.79 	0.33707865	1.251422071	0.860585198	1.102088167	-0.80552359	$37.79 	10.2070575	-3.16294832	-4.606681034	-0.854700855	2.491103203	-0.868385346	3.076923077	4.136323915	4.314797934	0.341946451
4/19/2004	$1.81 	1.51175812	0.337078652	1.251422071	0.860585198	1.102088167	$37.46 	-0.8732469	10.20705745	-3.16294832	-4.606681034	-0.854700855	2.491103203	-0.868385346	3.076923077	4.136323915	0.371576165
4/26/2004	$1.81 	-0.0551572	1.511758119	0.337078652	1.251422071	0.860585198	$37.02 	-1.1745862	-0.873246891	10.20705745	-3.16294832	-4.606681034	-0.854700855	2.491103203	-0.868385346	3.076923077	-0.609342442
5/3/2004	$1.84 	1.76600442	-0.055157198	1.511758119	0.337078652	1.251422071	$38.26 	3.34954079	-1.174586225	-0.873246891	10.20705745	-3.16294832	-4.606681034	-0.854700855	2.491103203	-0.868385346	1.367708941
5/10/2004	$1.94 	5.26030369	1.766004415	-0.055157198	1.511758119	0.337078652	$38.90 	1.67276529	3.349540789	-1.174586225	-0.873246891	10.20705745	-3.16294832	-4.606681034	-0.854700855	2.491103203	4.336298442
5/17/2004	$2.02 	3.91550747	5.260303688	1.766004415	-0.055157198	1.511758119	$41.53 	6.76092545	1.67276529	3.349540789	-1.174586225	-0.873246891	10.20705745	-3.16294832	-4.606681034	-0.854700855	2.334622504
5/24/2004	$2.06 	2.33019336	3.91550747	5.260303688	1.766004415	-0.055157198	$42.03 	1.20394895	6.76092545	1.67276529	3.349540789	-1.174586225	-0.873246891	10.20705745	-3.16294832	-4.606681034	0.292032748
5/31/2004	$2.05 	-0.629845	2.330193357	3.91550747	5.260303688	1.766004415	$40.38 	-3.9376636	1.203948953	6.76092545	1.67276529	3.349540789	-1.174586225	-0.873246891	10.20705745	-3.16294832	-1.506997102
6/7/2004	$2.03 	-0.828864	-0.629844961	2.330193357	3.91550747	5.260303688	$38.72 	-4.0990712	-3.937663574	1.203948953	6.76092545	1.67276529	3.349540789	-1.174586225	-0.873246891	10.20705745	-0.350763417
6/14/2004	$1.99 	-2.4090462	-0.828863969	-0.629844961	2.330193357	3.91550747	$37.58 	-2.9442149	-4.099071207	-3.937663574	1.203948953	6.76092545	1.67276529	3.349540789	-1.174586225	-0.873246891	-1.28327696
6/21/2004	$1.94 	-2.418136	-2.409046214	-0.828863969	-0.629844961	2.330193357	$37.69 	0.29270889	-2.944214876	-4.099071207	-3.937663574	1.203948953	6.76092545	1.67276529	3.349540789	-1.174586225	-1.314282053
6/28/2004	$1.92 	-0.8260196	-2.41813602	-2.409046214	-0.828863969	-0.629844961	$36.25 	-3.8206421	0.292708888	-2.944214876	-4.099071207	-3.937663574	1.203948953	6.76092545	1.67276529	3.349540789	0.274259136
7/5/2004	$1.90 	-1.3534617	-0.826019618	-2.41813602	-2.409046214	-0.828863969	$37.78 	4.20689655	-3.82064208	0.292708888	-2.944214876	-4.099071207	-3.937663574	1.203948953	6.76092545	1.67276529	-0.557313238
7/12/2004	$1.92 	1.16094987	-1.353461739	-0.826019618	-2.41813602	-2.409046214	$39.30 	4.03706155	4.206896552	-3.82064208	0.292708888	-2.944214876	-4.099071207	-3.937663574	1.203948953	6.76092545	0.763882172
7/19/2004	$1.93 	0.57381325	1.160949868	-1.353461739	-0.826019618	-2.41813602	$41.55 	5.72519084	4.037061549	4.206896552	-3.82064208	0.292708888	-2.944214876	-4.099071207	-3.937663574	1.203948953	-0.932157055
7/26/2004	$1.91 	-1.1929461	0.57381325	1.160949868	-1.353461739	-0.826019618	$41.45 	-0.2406739	5.72519084	4.037061549	4.206896552	-3.82064208	0.292708888	-2.944214876	-4.099071207	-3.937663574	-2.821654993
8/2/2004	$1.89 	-0.8923885	-1.192946058	0.57381325	1.160949868	-1.353461739	$43.83 	5.74185766	-0.240673887	5.72519084	4.037061549	4.206896552	-3.82064208	0.292708888	-2.944214876	-4.099071207	-2.598596697
8/9/2004	$1.88 	-0.5826271	-0.892388451	-1.192946058	0.57381325	1.160949868	$44.86 	2.34998859	5.74185766	-0.240673887	5.72519084	4.037061549	4.206896552	-3.82064208	0.292708888	-2.944214876	-2.560582006
8/16/2004	$1.88 	-0.106553	-0.582627119	-0.892388451	-1.192946058	0.57381325	$46.02 	2.58582256	2.349988592	5.74185766	-0.240673887	5.72519084	4.037061549	4.206896552	-3.82064208	0.292708888	-2.068356505
8/23/2004	$1.88 	0.48	-0.10655301	-0.582627119	-0.892388451	-1.192946058	$46.00 	-0.0434594	2.585822559	2.349988592	5.74185766	-0.240673887	5.72519084	4.037061549	4.206896552	-3.82064208	-0.952187376
8/30/2004	$1.87 	-0.955414	0.48	-0.10655301	-0.582627119	-0.892388451	$42.32 	-8	-0.043459365	2.585822559	2.349988592	5.74185766	-0.240673887	5.72519084	4.037061549	4.206896552	-0.941977719
9/6/2004	$1.85 	-0.8574491	-0.955414013	0.48	-0.10655301	-0.582627119	$43.09 	1.8194707	-8	-0.043459365	2.585822559	2.349988592	5.74185766	-0.240673887	5.72519084	4.037061549	0.091462233
9/13/2004	$1.85 	-0.2162162	-0.857449089	-0.955414013	0.48	-0.10655301	$43.86 	1.78695753	1.819470699	-8	-0.043459365	2.585822559	2.349988592	5.74185766	-0.240673887	5.72519084	-0.026706136
9/20/2004	$1.87 	1.08342362	-0.216216216	-0.857449089	-0.955414013	0.48	$46.33 	5.63155495	1.786957531	1.819470699	-8	-0.043459365	2.585822559	2.349988592	5.74185766	-0.240673887	0.345465972
9/27/2004	$1.92 	2.73311897	1.083423619	-0.216216216	-0.857449089	-0.955414013	$49.56 	6.97172458	5.631554948	1.786957531	1.819470699	-8	-0.043459365	2.585822559	2.349988592	5.74185766	0.876639732
10/4/2004	$1.94 	1.09546166	2.733118971	1.083423619	-0.216216216	-0.857449089	$49.85 	0.58514931	6.971724585	5.631554948	1.786957531	1.819470699	-8	-0.043459365	2.585822559	2.349988592	-1.025944945
10/11/2004	$1.99 	2.8379773	1.095461659	2.733118971	1.083423619	-0.216216216	$53.65 	7.62286861	0.585149314	6.971724585	5.631554948	1.786957531	1.819470699	-8	-0.043459365	2.585822559	0.636795403
10/18/2004	$2.04 	2.10737582	2.837977296	1.095461659	2.733118971	1.083423619	$53.59 	-0.111836	7.622868606	0.585149314	6.971724585	5.631554948	1.786957531	1.819470699	-8	-0.043459365	-0.306994871
10/25/2004	$2.03 	-0.1474201	2.107375815	2.837977296	1.095461659	2.733118971	$55.52 	3.60141818	-0.111835974	7.622868606	0.585149314	6.971724585	5.631554948	1.786957531	1.819470699	-8	-2.097395895
11/1/2004	$2.03 	0.0984252	-0.147420147	2.107375815	2.837977296	1.095461659	$50.10 	-9.7622478	3.601418175	-0.111835974	7.622868606	0.585149314	6.971724585	5.631554948	1.786957531	1.819470699	-0.374375218
11/8/2004	$2.00 	-1.6224189	0.098425197	-0.147420147	2.107375815	2.837977296	$49.10 	-1.996008	-9.762247839	3.601418175	-0.111835974	7.622868606	0.585149314	6.971724585	5.631554948	1.786957531	-0.474409975
11/15/2004	$1.97 	-1.5992004	-1.622418879	0.098425197	-0.147420147	2.107375815	$46.95 	-4.3788187	-1.996007984	-9.762247839	3.601418175	-0.111835974	7.622868606	0.585149314	6.971724585	5.631554948	0.110852294
11/22/2004	$1.95 	-1.0665312	-1.5992004	-1.622418879	0.098425197	-0.147420147	$48.48 	3.25878594	-4.378818737	-1.996007984	-9.762247839	3.601418175	-0.111835974	7.622868606	0.585149314	6.971724585	0.066347312
11/29/2004	$1.95 	-0.1540041	-1.066531234	-1.5992004	-1.622418879	0.098425197	$49.71 	2.53712871	3.258785943	-4.378818737	-1.996007984	-9.762247839	3.601418175	-0.111835974	7.622868606	0.585149314	0.080642338
12/6/2004	$1.91 	-1.748072	-0.154004107	-1.066531234	-1.5992004	-1.622418879	$42.96 	-13.578757	2.537128713	3.258785943	-4.378818737	-1.996007984	-9.762247839	3.601418175	-0.111835974	7.622868606	-0.490325238
12/13/2004	$1.85 	-3.3490319	-1.748071979	-0.154004107	-1.066531234	-1.5992004	$41.06 	-4.4227188	-13.57875679	2.537128713	3.258785943	-4.378818737	-1.996007984	-9.762247839	3.601418175	-0.111835974	-0.181901857
12/20/2004	$1.82 	-1.7325393	-3.34903192	-1.748071979	-0.154004107	-1.066531234	$45.57 	10.983926	-4.422718808	-13.57875679	2.537128713	3.258785943	-4.378818737	-1.996007984	-9.762247839	3.601418175	-0.455537353
12/27/2004	$1.79 	-1.322314	-1.732539253	-3.34903192	-1.748071979	-0.154004107	$41.26 	-9.4579767	10.98392596	-4.422718808	-13.57875679	2.537128713	3.258785943	-4.378818737	-1.996007984	-9.762247839	-0.964362458
1/3/2005	$1.78 	-0.7258515	-1.32231405	-1.732539253	-3.34903192	-1.748071979	$42.16 	2.18128938	-9.457976739	10.98392596	-4.422718808	-13.57875679	2.537128713	3.258785943	-4.378818737	-1.996007984	0.376221956
1/10/2005	$1.79 	0.84364454	-0.72585148	-1.32231405	-1.732539253	-3.34903192	$45.31 	7.471537	2.181289384	-9.457976739	10.98392596	-4.422718808	-13.57875679	2.537128713	3.258785943	-4.378818737	0.636132519
1/17/2005	$1.82 	1.45008366	0.843644544	-0.72585148	-1.32231405	-1.732539253	$46.96 	3.64158023	7.471537002	2.181289384	-9.457976739	10.98392596	-4.422718808	-13.57875679	2.537128713	3.258785943	-0.124621515
1/24/2005	$1.85 	1.86915888	1.450083659	0.843644544	-0.72585148	-1.32231405	$48.61 	3.51362862	3.641580225	7.471537002	2.181289384	-9.457976739	10.98392596	-4.422718808	-13.57875679	2.537128713	-0.058175113
1/31/2005	$1.91 	3.13005936	1.869158879	1.450083659	0.843644544	-0.72585148	$48.25 	-0.7405884	3.51362862	3.641580225	7.471537002	2.181289384	-9.457976739	10.98392596	-4.422718808	-13.57875679	1.457441517
2/7/2005	$1.91 	-0.1046572	3.130059363	1.869158879	1.450083659	0.843644544	$45.35 	-6.0103627	-0.740588356	3.51362862	3.641580225	7.471537002	2.181289384	-9.457976739	10.98392596	-4.422718808	-0.195168718
2/14/2005	$1.90 	-0.5762179	-0.104657248	3.130059363	1.869158879	1.450083659	$47.50 	4.74090408	-6.010362694	-0.740588356	3.51362862	3.641580225	7.471537002	2.181289384	-9.457976739	10.98392596	-0.497926444
2/21/2005	$1.91 	0.36880927	-0.576217915	-0.104657248	3.130059363	1.869158879	$49.63 	4.47368421	4.740904079	-6.010362694	-0.740588356	3.51362862	3.641580225	7.471537002	2.181289384	-9.457976739	-0.65607088
2/28/2005	$1.93 	1.20734908	0.368809273	-0.576217915	-0.104657248	3.130059363	$51.75 	4.28211587	4.473684211	4.740904079	-6.010362694	-0.740588356	3.51362862	3.641580225	7.471537002	2.181289384	-0.453775261
3/7/2005	$2.00 	3.68257261	1.207349081	0.368809273	-0.576217915	-0.104657248	$53.90 	4.15458937	4.282115869	4.473684211	4.740904079	-6.010362694	-0.740588356	3.51362862	3.641580225	7.471537002	1.743356421
3/14/2005	$2.06 	2.85142571	3.682572614	1.207349081	0.368809273	-0.576217915	$54.90 	1.85528757	4.154589372	4.282115869	4.473684211	4.740904079	-6.010362694	-0.740588356	3.51362862	3.641580225	0.932327457
3/21/2005	$2.11 	2.57782101	2.851425713	3.682572614	1.207349081	0.368809273	$56.70 	3.27868852	1.85528757	4.154589372	4.282115869	4.473684211	4.740904079	-6.010362694	-0.740588356	3.51362862	0.804520285
3/28/2005	$2.15 	2.08629682	2.577821012	2.851425713	3.682572614	1.207349081	$54.06 	-4.6560847	3.278688525	1.85528757	4.154589372	4.282115869	4.473684211	4.740904079	-6.010362694	-0.740588356	0.996745651
4/4/2005	$2.22 	2.97259638	2.086296823	2.577821012	2.851425713	3.682572614	$56.86 	5.17943026	-4.656084656	3.278688525	1.85528757	4.154589372	4.282115869	4.473684211	4.740904079	-6.010362694	2.341692727
4/11/2005	$2.28 	2.84167794	2.972596377	2.086296823	2.577821012	2.851425713	$53.71 	-5.5399226	5.179430263	-4.656084656	3.278688525	1.85528757	4.154589372	4.282115869	4.473684211	4.740904079	2.535932888
4/18/2005	$2.24 	-1.8859649	2.841677943	2.972596377	2.086296823	2.577821012	$50.52 	-5.9393037	-5.539922617	5.179430263	-4.656084656	3.278688525	1.85528757	4.154589372	4.282115869	4.473684211	-0.753468821
4/25/2005	$2.24 	-0.0447027	-1.885964912	2.841677943	2.972596377	2.086296823	$53.16 	5.22565321	-5.939303668	-5.539922617	5.179430263	-4.656084656	3.278688525	1.85528757	4.154589372	4.282115869	1.03715275
5/2/2005	$2.24 	-0.0447227	-0.044702727	-1.885964912	2.841677943	2.972596377	$50.94 	-4.1760722	5.225653207	-5.939303668	-5.539922617	5.179430263	-4.656084656	3.278688525	1.85528757	4.154589372	0.394208252
5/9/2005	$2.19 	-2.1923937	-0.044722719	-0.044702727	-1.885964912	2.841677943	$52.04 	2.15940322	-4.176072235	5.225653207	-5.939303668	-5.539922617	5.179430263	-4.656084656	3.278688525	1.85528757	-1.581278922
5/16/2005	$2.16 	-1.05215	-2.192393736	-0.044722719	-0.044702727	-1.885964912	$48.64 	-6.5334358	2.15940322	-4.176072235	5.225653207	-5.939303668	-5.539922617	5.179430263	-4.656084656	3.278688525	-0.18144238
5/23/2005	$2.13 	-1.7568192	-1.052150046	-2.192393736	-0.044722719	-0.044702727	$48.68 	0.08223684	-6.533435819	2.15940322	-4.176072235	5.225653207	-5.939303668	-5.539922617	5.179430263	-4.656084656	-0.388733038
5/30/2005	$2.10 	-1.3176471	-1.756819233	-1.052150046	-2.192393736	-0.044722719	$51.57 	5.93672966	0.082236842	-6.533435819	2.15940322	-4.176072235	5.225653207	-5.939303668	-5.539922617	5.179430263	-1.056540465
6/6/2005	$2.12 	0.90605627	-1.317647059	-1.756819233	-1.052150046	-2.192393736	$54.46 	5.60403335	5.936729663	0.082236842	-6.533435819	2.15940322	-4.176072235	5.225653207	-5.939303668	-5.539922617	-0.509113181
6/13/2005	$2.13 	0.66162571	0.906056271	-1.317647059	-1.756819233	-1.052150046	$55.47 	1.85457216	5.604033353	5.936729663	0.082236842	-6.533435819	2.15940322	-4.176072235	5.225653207	-5.939303668	-1.015435306
6/20/2005	$2.16 	1.45539906	0.661625709	0.906056271	-1.317647059	-1.756819233	$59.19 	6.70632774	1.854572163	5.604033353	5.936729663	0.082236842	-6.533435819	2.15940322	-4.176072235	5.225653207	-0.640660833
6/27/2005	$2.22 	2.49884313	1.455399061	0.661625709	0.906056271	-1.317647059	$59.78 	0.99679	6.706327745	1.854572163	5.604033353	5.936729663	0.082236842	-6.533435819	2.15940322	-4.176072235	0.303396281
7/4/2005	$2.23 	0.496614	2.498843128	1.455399061	0.661625709	0.906056271	$59.51 	-0.4600201	0.996789998	6.706327745	1.854572163	5.604033353	5.936729663	0.082236842	-6.533435819	2.15940322	-1.08497992
7/11/2005	$2.33 	4.58221024	0.496613996	2.498843128	1.455399061	0.661625709	$59.23 	-0.462146	-0.460020074	0.996789998	6.706327745	1.854572163	5.604033353	5.936729663	0.082236842	-6.533435819	3.754678001
7/18/2005	$2.32 	-0.4725086	4.582210243	0.496613996	2.498843128	1.455399061	$57.12 	-3.5623839	-0.462146038	-0.460020074	0.996789998	6.706327745	1.854572163	5.604033353	5.936729663	0.082236842	-0.489130686
7/25/2005	$2.29 	-1.2084592	-0.472508591	4.582210243	0.496613996	2.498843128	$58.16 	1.82072829	-3.562383927	-0.462146038	-0.460020074	0.996789998	6.706327745	1.854572163	5.604033353	5.936729663	-0.869226024
8/1/2005	$2.29 	0.0873744	-1.208459215	-0.472508591	4.582210243	0.496613996	$61.51 	5.75997249	1.820728291	-3.562383927	-0.462146038	-0.460020074	0.996789998	6.706327745	1.854572163	5.604033353	-0.5419358
8/8/2005	$2.37 	3.36097774	0.087374399	-1.208459215	-0.472508591	4.582210243	$63.92 	3.9180621	5.75997249	1.820728291	-3.562383927	-0.462146038	-0.460020074	0.996789998	6.706327745	1.854572163	1.857609774
8/15/2005	$2.55 	7.68581081	3.360977739	0.087374399	-1.208459215	-0.472508591	$66.21 	3.58260325	3.918062104	5.75997249	1.820728291	-3.562383927	-0.462146038	-0.460020074	0.996789998	6.706327745	5.880644906
8/22/2005	$2.61 	2.43137255	7.685810811	3.360977739	0.087374399	-1.208459215	$65.46 	-1.1327594	3.582603254	3.918062104	5.75997249	1.820728291	-3.562383927	-0.462146038	-0.460020074	0.996789998	0.989888446
8/29/2005	$2.61 	-0.0765697	2.431372549	7.685810811	3.360977739	0.087374399	$67.41 	2.97891842	-1.132759402	3.582603254	3.918062104	5.75997249	1.820728291	-3.562383927	-0.462146038	-0.460020074	-1.165254733
9/5/2005	$3.07 	17.5862069	-0.076569678	2.431372549	7.685810811	3.360977739	$65.35 	-3.0559264	2.978918424	-1.132759402	3.582603254	3.918062104	5.75997249	1.820728291	-3.562383927	-0.462146038	16.85700881
9/12/2005	$2.96 	-3.714565	17.5862069	-0.076569678	2.431372549	7.685810811	$63.29 	-3.1522571	-3.05592642	2.978918424	-1.132759402	3.582603254	3.918062104	5.75997249	1.820728291	-3.562383927	-3.463401993
9/19/2005	$2.79 	-5.7191201	-3.714565005	17.5862069	-0.076569678	2.431372549	$67.21 	6.19371149	-3.152257077	-3.05592642	2.978918424	-1.132759402	3.582603254	3.918062104	5.75997249	1.820728291	-5.703886624
9/26/2005	$2.80 	0.61019383	-5.719120135	-3.714565005	17.5862069	-0.076569678	$65.98 	-1.8300848	6.193711487	-3.152257077	-3.05592642	2.978918424	-1.132759402	3.582603254	3.918062104	5.75997249	0.058052653
10/3/2005	$2.93 	4.45950767	0.610193826	-5.719120135	-3.714565005	17.5862069	$65.36 	-0.9396787	-1.830084809	6.193711487	-3.152257077	-3.05592642	2.978918424	-1.132759402	3.582603254	3.918062104	4.482104471
10/10/2005	$2.85 	-2.7322404	4.45950767	0.610193826	-5.719120135	-3.714565005	$60.71 	-7.1144431	-0.939678691	-1.830084809	6.193711487	-3.152257077	-3.05592642	2.978918424	-1.132759402	3.582603254	-1.727646884
10/17/2005	$2.73 	-4.3188202	-2.732240437	4.45950767	0.610193826	-5.719120135	$64.26 	5.84747159	-7.114443084	-0.939678691	-1.830084809	6.193711487	-3.152257077	-3.05592642	2.978918424	-1.132759402	-3.436927619
10/24/2005	$2.60 	-4.4770642	-4.318820225	-2.732240437	4.45950767	0.610193826	$60.63 	-5.6489262	5.847471586	-7.114443084	-0.939678691	-1.830084809	6.193711487	-3.152257077	-3.05592642	2.978918424	-3.972528249
10/31/2005	$2.48 	-4.7253169	-4.47706422	-4.318820225	-2.732240437	4.45950767	$59.80 	-1.3689593	-5.648926237	5.847471586	-7.114443084	-0.939678691	-1.830084809	6.193711487	-3.152257077	-3.05592642	-3.714488659
11/7/2005	$2.38 	-4.1935484	-4.725316942	-4.47706422	-4.318820225	-2.732240437	$59.40 	-0.6688963	-1.368959261	-5.648926237	5.847471586	-7.114443084	-0.939678691	-1.830084809	6.193711487	-3.152257077	-3.046190146
11/14/2005	$2.30 	-3.3670034	-4.193548387	-4.725316942	-4.47706422	-4.318820225	$57.60 	-3.030303	-0.668896321	-1.368959261	-5.648926237	5.847471586	-7.114443084	-0.939678691	-1.830084809	6.193711487	-2.346478992
11/21/2005	$2.20 	-4.1376307	-3.367003367	-4.193548387	-4.725316942	-4.47706422	$57.75 	0.26041667	-3.03030303	-0.668896321	-1.368959261	-5.648926237	5.847471586	-7.114443084	-0.939678691	-1.830084809	-3.052990563
11/28/2005	$2.15 	-2.135393	-4.137630662	-3.367003367	-4.193548387	-4.725316942	$57.36 	-0.6753247	0.260416667	-3.03030303	-0.668896321	-1.368959261	-5.648926237	5.847471586	-7.114443084	-0.939678691	-1.526821171
12/5/2005	$2.15 	-0.3249768	-2.135393003	-4.137630662	-3.367003367	-4.193548387	$59.91 	4.44560669	-0.675324675	0.260416667	-3.03030303	-0.668896321	-1.368959261	-5.648926237	5.847471586	-7.114443084	-0.259228624
12/12/2005	$2.19 	1.7699115	-0.324976787	-2.135393003	-4.137630662	-3.367003367	$61.36 	2.42029711	4.445606695	-0.675324675	0.260416667	-3.03030303	-0.668896321	-1.368959261	-5.648926237	5.847471586	0.942185853
12/19/2005	$2.21 	1.18993135	1.769911504	-0.324976787	-2.135393003	-4.137630662	$57.31 	-6.6003911	2.420297112	4.445606695	-0.675324675	0.260416667	-3.03030303	-0.668896321	-1.368959261	-5.648926237	1.052848204
12/26/2005	$2.20 	-0.6331976	1.18993135	1.769911504	-0.324976787	-2.135393003	$57.31 	0	-6.600391134	2.420297112	4.445606695	-0.675324675	0.260416667	-3.03030303	-0.668896321	-1.368959261	0.174114275
1/2/2006	$2.24 	1.86618116	-0.633197648	1.18993135	1.769911504	-0.324976787	$57.31 	0	0	-6.600391134	2.420297112	4.445606695	-0.675324675	0.260416667	-3.03030303	-0.668896321	2.376649334
1/9/2006	$2.33 	3.97676497	1.866181156	-0.633197648	1.18993135	1.769911504	$63.56 	10.9056011	0	0	-6.600391134	2.420297112	4.445606695	-0.675324675	0.260416667	-3.03030303	3.024694684
1/16/2006	$2.32 	-0.3008165	3.976764969	1.866181156	-0.633197648	1.18993135	$65.81 	3.53996224	10.90560112	0	0	-6.600391134	2.420297112	4.445606695	-0.675324675	0.260416667	-2.638361927
1/23/2006	$2.34 	0.68965517	-0.300816502	3.976764969	1.866181156	-0.633197648	$68.06 	3.41893329	3.53996224	10.90560112	0	0	-6.600391134	2.420297112	4.445606695	-0.675324675	-1.637456629
1/30/2006	$2.36 	0.8989726	0.689655172	-0.300816502	3.976764969	1.866181156	$68.36 	0.44078754	3.418933293	3.53996224	10.90560112	0	0	-6.600391134	2.420297112	4.445606695	-0.870550157
2/6/2006	$2.34 	-0.6364022	0.898972603	0.689655172	-0.300816502	3.976764969	$65.11 	-4.7542422	0.44078754	3.418933293	3.53996224	10.90560112	0	0	-6.600391134	2.420297112	-1.418741143
2/13/2006	$2.28 	-2.4765158	-0.636402206	0.898972603	0.689655172	-0.300816502	$61.26 	-5.9130702	-4.754242247	0.44078754	3.418933293	3.53996224	10.90560112	0	0	-6.600391134	-1.642761928
2/20/2006	$2.24 	-1.9264448	-2.476515798	-0.636402206	0.898972603	0.689655172	$61.14 	-0.2040483	-5.913070189	-4.754242247	0.44078754	3.418933293	3.53996224	10.90560112	0	0	-0.646961063
2/27/2006	$2.25 	0.625	-1.926444834	-2.476515798	-0.636402206	0.898972603	$61.01 	-0.2044655	-0.204048319	-5.913070189	-4.754242247	0.44078754	3.418933293	3.53996224	10.90560112	0	1.633686733
