Date	DayofWeek	DepartureTime	WheelsOff	WheelsOn	ArrivalTime	AIR_TIME	ArrivalDelay 	DepartureDelay	TAXI_IN	TAXI_OUT	CARRIER_DELAY	WEATHER_DELAY	NAS_DELAY	SECURITY_DELAY	LATE_AIRCRAFT_DELAY	AIRLINE_ID	Origin	Destination
3238617600	4	1501	1521	1655	1702	94	49	41	7	20	6	0	8	0	35	20355	Charlotte,NC	Hartford,CT
3238704000	5	1729	1746	1739	1745	53	-4	-1	6	17	0	0	0	0	0	20355	Charlotte,NC	Nashville,TN
3237840000	2	2025	2037	2154	2201	77	-4	-5	7	12	0	0	0	0	0	20355	Pittsburgh,PA	Boston,MA
3237667200	7	1326	1333	1419	1429	46	-22	-4	10	7	0	0	0	0	0	20355	Philadelphia,PA	Boston,MA
3238531200	3	1041	1051	1156	1159	65	-10	-4	3	10	0	0	0	0	0	20355	Washington,DC	Boston,MA
3239308800	5	1605	1700	1746	1751	46	103	65	5	55	0	0	38	0	65	20355	New York,NY	Boston,MA
3238185600	6	701	712	803	808	51	-6	-4	5	11	0	0	0	0	0	20355	Norfolk,VA	Charlotte,NC
3238358400	1	1520	1535	2023	2027	168	1	0	4	15	0	0	0	0	0	20355	Denver,CO	Charlotte,NC
3237408000	4	1515	1529	1627	1633	58	-4	0	6	14	0	0	0	0	0	20355	Pittsburgh,PA	Charlotte,NC
3238272000	7	1423	1433	1602	1606	89	-14	-7	4	10	0	0	0	0	0	20355	West Palm Beach/Palm Beach,FL	Charlotte,NC
3238617600	4	831	839	1029	1035	110	-5	-4	6	8	0	0	0	0	0	20355	Albany,NY	Charlotte,NC
3239827200	4	1657	1708	1858	1902	110	21	2	4	11	0	0	21	0	0	20355	Ft. Myers,FL	Charlotte,NC
3239654400	2	2347	6	650	653	224	15	17	3	19	6	0	0	0	9	20355	Las Vegas,NV	Charlotte,NC
3238358400	1	1615	1637	1942	1945	185	-13	-5	3	22	0	0	0	0	0	20355	San Juan,PR	Charlotte,NC
3239827200	4	1335	1344	1439	1443	55	-12	-5	4	9	0	0	0	0	0	20355	Jacksonville,FL	Charlotte,NC
3239049600	2	1404	1413	1502	1505	49	19	34	3	9	0	0	0	0	19	20355	Washington,DC	Charlotte,NC
3239568000	1	723	731	902	911	91	3	-2	9	8	0	0	0	0	0	20355	Jacksonville,FL	Washington,DC
3237408000	4	1549	1603	1653	1655	50	-4	4	2	14	0	0	0	0	0	20355	Charlotte,NC	Washington,DC
3239827200	4	1144	1155	1349	1404	114	-1	-6	15	11	0	0	0	0	0	20355	West Palm Beach/Palm Beach,FL	Washington,DC
3239827200	4	922	935	1049	1054	74	-17	2	5	13	0	0	0	0	0	20355	Charlotte,NC	Newark,NJ
3238099200	5	2137	2146	2216	2222	30	-4	7	6	9	0	0	0	0	0	20355	Charlotte,NC	Wilmington,NC
3237408000	4	1950	2007	2129	2151	82	34	20	22	17	0	0	14	0	20	20355	Charlotte,NC	New York,NY
3239740800	3	726	738	935	939	117	1	-4	4	12	0	0	0	0	0	20355	Pittsburgh,PA	Orlando,FL
3239827200	4	1834	1847	2031	2040	104	70	59	9	13	13	0	11	0	46	20355	Charlotte,NC	Miami,FL
3239568000	1	1616	1631	1704	1707	33	18	21	3	15	9	0	9	0	0	20355	Charlotte,NC	Myrtle Beach,SC
3239568000	1	1407	1419	1542	1545	83	-13	-3	3	12	0	0	0	0	0	20355	Charlotte,NC	West Palm Beach/Palm Beach,FL
3237580800	6	1440	1453	1602	1608	69	-8	0	6	13	0	0	0	0	0	20355	Charlotte,NC	Philadelphia,PA
3238358400	1	1215	1223	1440	1452	137	17	0	12	8	0	0	17	0	0	20355	Orlando,FL	Philadelphia,PA
3237408000	4	1007	1017	1159	1209	102	-9	-8	10	10	0	0	0	0	0	20355	Jacksonville,FL	Philadelphia,PA
3237667200	7	1537	1552	1810	1820	138	-4	-3	10	15	0	0	0	0	0	20355	Miami,FL	Philadelphia,PA
3238531200	3	1224	1244	1345	1347	61	-5	-6	2	20	0	0	0	0	0	20355	Boston,MA	Philadelphia,PA
3238704000	5	2113	2124	455	501	271	-17	-2	6	11	0	0	0	0	0	20355	San Diego,CA	Philadelphia,PA
3237494400	5	1820	1827	1914	1923	47	34	30	9	7	30	0	4	0	0	20355	Richmond,VA	Philadelphia,PA
3238963200	1	945	957	1049	1058	52	13	0	9	12	0	0	0	0	0	20355	Norfolk,VA	Philadelphia,PA
3238444800	2	1126	1135	1236	1240	61	-8	-4	4	9	0	0	0	0	0	20355	Raleigh/Durham,NC	Philadelphia,PA
3239049600	2	1525	1538	1637	1644	59	-13	-5	7	13	0	0	0	0	0	20355	New York,NY	Pittsburgh,PA
3237494400	5	12	27	704	707	217	14	27	3	15	0	0	0	0	0	20355	Las Vegas,NV	Pittsburgh,PA
3239481600	7	1810	1830	1927	1935	57	-5	0	8	20	0	0	0	0	0	20355	New York,NY	Pittsburgh,PA
3238272000	7	1754	1807	1902	1906	55	10	14	4	13	0	0	0	0	0	20355	Washington,DC	Providence,RI
3238963200	1	858	915	1121	1125	126	1	-2	4	17	0	0	0	0	0	20355	Pittsburgh,PA	Ft. Myers,FL
3238963200	1	1750	1802	1936	1940	274	-1	-5	4	12	0	0	0	0	0	20355	Pittsburgh,PA	San Diego,CA
3239222400	4	1240	1249	1328	1333	39	-4	0	5	9	0	0	0	0	0	20355	Charlotte,NC	Savannah,GA
3238531200	3	1138	1212	1525	1529	193	12	-2	4	34	0	0	0	0	0	20355	Charlotte,NC	San Juan,PR
3238272000	7	734	754	1110	1115	196	-10	4	5	20	0	0	0	0	0	20355	Philadelphia,PA	San Juan,PR
3237235200	2	949	1014	1332	1335	198	-22	-6	3	25	0	0	0	0	0	20355	Philadelphia,PA	Charlotte Amalie,VI
3239740800	3	1235	1307	1530	1535	143	100	75	5	32	0	0	25	0	75	20355	Philadelphia,PA	Tampa,FL
3237235200	2	1014	1020	1101	1103	41	-7	-1	2	6	0	0	0	0	0	19393	Dallas,TX	San Antonio,TX
3237235200	2	1905	1912	1949	1952	37	27	40	3	7	27	0	0	0	0	19393	Las Vegas,NV	Ontario/San Bernardino,CA
3237235200	2	1431	1440	1709	1712	89	-8	1	3	9	0	0	0	0	0	19393	Chicago,IL	Albany,NY
3237235200	2	659	713	757	804	44	4	-1	7	14	0	0	0	0	0	19393	Phoenix,AZ	Las Vegas,NV
3237321600	3	1954	2012	2050	2054	98	54	54	4	18	0	6	0	0	48	19393	Denver,CO	Las Vegas,NV
3237321600	3	1649	1656	2354	2357	238	-8	-1	3	7	0	0	0	0	0	19393	Phoenix,AZ	Raleigh/Durham,NC
3237408000	4	1622	1630	1635	1642	65	32	37	7	8	10	0	0	0	22	19393	Indianapolis,IN	Kansas City,MO
3237408000	4	1857	1910	2237	2243	147	18	7	6	13	1	0	11	0	6	19393	Kansas City,MO	Orlando,FL
3237408000	4	848	945	1309	1312	144	52	18	3	57	0	5	34	0	13	19393	Chicago,IL	Ft. Myers,FL
3237408000	4	900	948	1148	1155	300	5	10	7	48	0	0	0	0	0	19393	Philadelphia,PA	Los Angeles,CA
3237408000	4	1710	1727	1920	1922	53	22	20	2	17	2	0	2	0	18	19393	Phoenix,AZ	El Paso,TX
3237408000	4	1822	1830	1906	1909	36	9	12	3	8	0	0	0	0	0	19393	San Antonio,TX	Harlingen/San Benito,TX
3237408000	4	823	838	1022	1025	104	0	-2	3	15	0	0	0	0	0	19393	Seattle,WA	San Jose,CA
3237408000	4	1740	1749	1835	1837	46	-3	0	2	9	0	0	0	0	0	19393	San Jose,CA	Burbank,CA
3237408000	4	905	919	1005	1006	46	1	0	1	14	0	0	0	0	0	19393	San Jose,CA	Burbank,CA
3237494400	5	901	908	1008	1011	60	-9	-4	3	7	0	0	0	0	0	19393	Kansas City,MO	Chicago,IL
3237494400	5	1809	1819	1944	2003	85	-2	-1	19	10	0	0	0	0	0	19393	Phoenix,AZ	Oakland,CA
3237494400	5	1113	1124	1322	1327	118	-23	-2	5	11	0	0	0	0	0	19393	Ft. Myers,FL	Baltimore,MD
3237494400	5	1700	1707	1808	1812	61	-3	0	4	7	0	0	0	0	0	19393	Sacramento,CA	Las Vegas,NV
3237494400	5	2227	2235	41	43	66	188	197	2	8	2	0	0	0	186	19393	St. Louis,MO	Cleveland,OH
3237494400	5	1510	1516	1606	1610	110	-15	-5	4	6	0	0	0	0	0	19393	Tampa,FL	Houston,TX
3237580800	6	1503	1511	1657	1703	106	13	18	6	8	0	0	0	0	0	19393	Columbus,OH	Orlando,FL
3237580800	6	1434	1446	1624	1629	98	-16	-1	5	12	0	0	0	0	0	19393	Orlando,FL	Louisville,KY
3237580800	6	1112	1119	1232	1236	73	1	2	4	7	0	0	0	0	0	19393	Oakland,CA	San Diego,CA
3237580800	6	2013	2036	2146	2149	70	-16	-7	3	23	0	0	0	0	0	19393	Philadelphia,PA	Columbus,OH
3237580800	6	1441	1447	1528	1531	41	-4	1	3	6	0	0	0	0	0	19393	San Antonio,TX	Dallas,TX
3237580800	6	1601	1611	1647	1652	96	2	1	5	10	0	0	0	0	0	19393	Salt Lake City,UT	Oakland,CA
3237580800	6	1408	1419	1512	1515	53	15	13	3	11	11	0	2	0	2	19393	St. Louis,MO	Omaha,NE
3237667200	7	834	840	1100	1103	80	-7	-1	3	6	0	0	0	0	0	19393	El Paso,TX	Dallas,TX
3237667200	7	802	813	914	917	61	-8	2	3	11	0	0	0	0	0	19393	Santa Ana,CA	Sacramento,CA
3237753600	1	2132	2139	2257	2300	78	40	47	3	7	1	0	0	0	39	19393	Dallas,TX	St. Louis,MO
3237753600	1	1603	1616	1715	1718	59	8	3	3	13	0	0	0	0	0	19393	Oakland,CA	Los Angeles,CA
3237753600	1	2047	2053	155	200	182	160	172	5	6	0	0	0	0	160	19393	Phoenix,AZ	Nashville,TN
3237753600	1	801	811	913	925	242	-5	1	12	10	0	0	0	0	0	19393	Raleigh/Durham,NC	Phoenix,AZ
3237840000	2	1403	1408	1459	1502	51	2	3	3	5	0	0	0	0	0	19393	Dallas,TX	Houston,TX
3237840000	2	858	909	957	1001	48	-4	3	4	11	0	0	0	0	0	19393	San Diego,CA	Las Vegas,NV
3237840000	2	714	722	752	755	30	-10	-1	3	8	0	0	0	0	0	19393	Tampa,FL	Jacksonville,FL
3237926400	3	1429	1455	1638	1640	43	10	4	2	26	0	0	0	0	0	19393	Chicago,IL	Columbus,OH
3237926400	3	1643	1654	1843	1847	109	-3	13	4	11	0	0	0	0	0	19393	Chicago,IL	New Orleans,LA
3237926400	3	1649	1656	1724	1730	28	-5	-1	6	7	0	0	0	0	0	19393	Ft. Myers,FL	Orlando,FL
3237926400	3	1319	1332	1655	1658	143	8	9	3	13	0	0	0	0	0	19393	Salt Lake City,UT	St. Louis,MO
3238012800	4	725	742	829	833	47	28	20	4	17	0	0	8	20	0	19393	Los Angeles,CA	Las Vegas,NV
3238012800	4	753	803	1028	1047	85	17	8	19	10	8	0	9	0	0	19393	Chicago,IL	Baltimore,MD
3238012800	4	1032	1042	1251	1258	249	88	82	7	10	0	40	6	0	42	19393	Chicago,IL	Seattle,WA
3238012800	4	1235	1248	1509	1515	81	40	45	6	13	12	0	0	0	28	19393	Phoenix,AZ	Denver,CO
3238012800	4	914	923	1020	1026	57	-9	9	6	9	0	0	0	0	0	19393	Phoenix,AZ	Los Angeles,CA
3238012800	4	1330	1339	1501	1504	82	69	60	3	9	0	0	9	25	35	19393	Sacramento,CA	San Diego,CA
3238099200	5	2105	2112	2220	2223	68	-2	5	3	7	0	0	0	0	0	19393	Oakland,CA	San Diego,CA
3238099200	5	2012	2020	2117	2121	57	1	-3	4	8	0	0	0	0	0	19393	Ontario/San Bernardino,CA	Phoenix,AZ
3238185600	6	726	735	858	901	83	-9	-4	3	9	0	0	0	0	0	19393	Birmingham,AL	Chicago,IL
3238185600	6	1912	1918	2112	2114	114	-1	7	2	6	0	0	0	0	0	19393	Tampa,FL	Columbus,OH
3238272000	7	1906	1919	2004	2009	45	9	11	5	13	0	0	0	0	0	19393	Baltimore,MD	Hartford,CT
3238272000	7	737	747	858	902	131	-8	7	4	10	0	0	0	0	0	19393	Baltimore,MD	Kansas City,MO
3238272000	7	1936	1952	2045	2049	53	-1	1	4	16	0	0	0	0	0	19393	Las Vegas,NV	Tucson,AZ
3238272000	7	1614	1621	1755	1758	94	103	104	3	7	103	0	0	0	0	19393	Portland,OR	San Jose,CA
3238272000	7	851	901	1010	1013	69	-2	1	3	10	0	0	0	0	0	19393	Portland,OR	Sacramento,CA
3238272000	7	1956	2013	2114	2116	61	-4	-4	2	17	0	0	0	0	0	19393	San Jose,CA	San Diego,CA
3238272000	7	659	711	742	748	91	-2	-1	6	12	0	0	0	0	0	19393	Salt Lake City,UT	Los Angeles,CA
3238358400	1	1427	1439	1435	1440	56	5	2	5	12	0	0	0	0	0	19393	Albuquerque,NM	Phoenix,AZ
3238358400	1	1659	1707	1720	1723	73	-12	-6	3	8	0	0	0	0	0	19393	Austin,TX	El Paso,TX
3238358400	1	1900	1908	2013	2018	125	8	15	5	8	0	0	0	0	0	19393	Manchester,NH	Chicago,IL
3238444800	2	825	831	1026	1029	115	-21	-5	3	6	0	0	0	0	0	19393	Baltimore,MD	Tampa,FL
3238444800	2	2115	2139	2228	2230	49	15	0	2	24	0	0	15	0	0	19393	Los Angeles,CA	Las Vegas,NV
3238444800	2	1359	1407	1517	1519	70	-6	-1	2	8	0	0	0	0	0	19393	Oakland,CA	San Diego,CA
3238444800	2	1248	1256	1414	1417	78	7	18	3	8	0	0	0	0	0	19393	San Jose,CA	Portland,OR
3238444800	2	937	945	1047	1050	62	-15	-3	3	8	0	0	0	0	0	19393	Santa Ana,CA	Sacramento,CA
3238444800	2	1057	1105	1146	1149	41	-6	-3	3	8	0	0	0	0	0	19393	Tulsa,OK	Dallas,TX
3238444800	2	622	629	812	814	43	-11	-3	2	7	0	0	0	0	0	19393	Tucson,AZ	Albuquerque,NM
3238531200	3	1030	1044	1123	1127	39	-3	-5	4	14	0	0	0	0	0	19393	Fort Lauderdale,FL	Tampa,FL
3238531200	3	1146	1209	1633	1635	144	10	1	2	23	0	0	0	0	0	19393	Las Vegas,NV	San Antonio,TX
3238531200	3	1342	1350	1425	1428	155	28	37	3	8	0	0	0	0	28	19393	Kansas City,MO	Las Vegas,NV
3238531200	3	924	930	1023	1028	53	-12	-1	5	6	0	0	0	0	0	19393	Santa Ana,CA	Phoenix,AZ
3238617600	4	1819	1826	1930	1933	64	23	34	3	7	2	0	0	0	21	19393	Nashville,TN	New Orleans,LA
3238617600	4	2040	2054	2140	2142	46	17	15	2	14	2	0	2	0	13	19393	Las Vegas,NV	Burbank,CA
3238617600	4	2121	2128	2224	2228	56	-7	-4	4	7	0	0	0	0	0	19393	Kansas City,MO	Chicago,IL
3238704000	5	1637	1643	1738	1741	55	1	7	3	6	0	0	0	0	0	19393	Burbank,CA	Sacramento,CA
3238704000	5	1021	1040	1748	1750	248	-5	1	2	19	0	0	0	0	0	19393	Las Vegas,NV	Raleigh/Durham,NC
3238704000	5	748	755	1029	1032	154	-28	-2	3	7	0	0	0	0	0	19393	Manchester,NH	Tampa,FL
3238704000	5	2050	2100	2151	2154	51	-11	-5	3	10	0	0	0	0	0	19393	Pittsburgh,PA	Philadelphia,PA
3238704000	5	1900	1911	2008	2011	57	11	15	3	11	0	0	0	0	0	19393	Providence,RI	Baltimore,MD
3238704000	5	751	802	859	902	57	-13	-4	3	11	0	0	0	0	0	19393	San Diego,CA	San Jose,CA
3238704000	5	1202	1211	1255	1257	44	2	2	2	9	0	0	0	0	0	19393	Tampa,FL	Fort Lauderdale,FL
3238704000	5	1236	1247	1513	1517	146	2	1	4	11	0	0	0	0	0	19393	Tampa,FL	Islip,NY
3238790400	6	1524	1535	1628	1632	53	-13	-1	4	11	0	0	0	0	0	19393	Las Vegas,NV	Reno,NV
3238790400	6	1017	1023	1127	1129	64	-11	2	2	6	0	0	0	0	0	19393	Oakland,CA	Las Vegas,NV
3238790400	6	2023	2032	2220	2223	48	-2	3	3	9	0	0	0	0	0	19393	Phoenix,AZ	Albuquerque,NM
3238876800	7	1237	1247	1455	1458	68	-7	-3	3	10	0	0	0	0	0	19393	Nashville,TN	Jacksonville,FL
3238876800	7	1823	1830	2009	2014	99	-21	3	5	7	0	0	0	0	0	19393	Baltimore,MD	Orlando,FL
3238876800	7	1724	1730	1931	1935	121	0	9	4	6	0	0	0	0	0	19393	Baltimore,MD	West Palm Beach/Palm Beach,FL
3238876800	7	1427	1438	1526	1529	48	-6	-3	3	11	0	0	0	0	0	19393	Chicago,IL	St. Louis,MO
3238876800	7	711	717	820	824	63	-6	1	4	6	0	0	0	0	0	19393	Portland,OR	Reno,NV
3238876800	7	1404	1413	1713	1718	120	-12	-1	5	9	0	0	0	0	0	19393	St. Louis,MO	Orlando,FL
3238963200	1	2110	2119	2202	2206	43	-4	0	4	9	0	0	0	0	0	19393	Baltimore,MD	Islip,NY
3238963200	1	953	959	1056	1059	57	-6	-2	3	6	0	0	0	0	0	19393	Jacksonville,FL	Fort Lauderdale,FL
3238963200	1	1018	1034	1603	1606	209	16	8	3	16	8	0	8	0	0	19393	Las Vegas,NV	Birmingham,AL
3238963200	1	1954	2002	2056	2059	54	-6	-1	3	8	0	0	0	0	0	19393	Las Vegas,NV	Reno,NV
3238963200	1	643	651	758	801	67	-24	-2	3	8	0	0	0	0	0	19393	Kansas City,MO	Dallas,TX
3238963200	1	1551	1602	1607	1611	65	-4	1	4	11	0	0	0	0	0	19393	Raleigh/Durham,NC	Nashville,TN
3239049600	2	1122	1133	1326	1331	113	16	27	5	11	12	0	0	0	4	19393	Baltimore,MD	Tampa,FL
3239049600	2	934	941	1056	1058	75	3	14	2	7	0	0	0	0	0	19393	Oakland,CA	Portland,OR
3239049600	2	950	958	1130	1133	92	-2	10	3	8	0	0	0	0	0	19393	Oakland,CA	Phoenix,AZ
3239049600	2	2017	2030	2215	2218	45	-7	-3	3	13	0	0	0	0	0	19393	Phoenix,AZ	Albuquerque,NM
3239049600	2	1001	1011	1155	1159	44	-16	-4	4	10	0	0	0	0	0	19393	Phoenix,AZ	Albuquerque,NM
3239049600	2	2110	2116	2218	2221	62	-14	-5	3	6	0	0	0	0	0	19393	Reno,NV	Portland,OR
3239136000	3	852	907	1117	1120	130	-10	-3	3	15	0	0	0	0	0	19393	Baltimore,MD	Ft. Myers,FL
3239136000	3	1241	1258	1523	1530	85	5	-4	7	17	0	0	0	0	0	19393	Los Angeles,CA	Salt Lake City,UT
3239136000	3	1606	1615	1803	1806	48	-9	1	3	9	0	0	0	0	0	19393	Chicago,IL	Columbus,OH
3239136000	3	1654	1700	1835	1839	95	34	44	4	6	34	0	0	0	0	19393	Phoenix,AZ	Oakland,CA
3239222400	4	1025	1037	1233	1235	296	50	60	2	12	0	0	0	0	50	19393	Baltimore,MD	San Diego,CA
3239222400	4	1040	1050	1655	1702	185	-8	10	7	10	0	0	0	0	0	19393	Las Vegas,NV	Indianapolis,IN
3239222400	4	2017	2025	2115	2116	50	31	37	1	8	0	0	0	0	31	19393	Oakland,CA	Burbank,CA
3239222400	4	1036	1043	1153	1155	70	-5	1	2	7	0	0	0	0	0	19393	Oakland,CA	San Diego,CA
3239222400	4	813	843	926	929	43	4	-2	3	30	0	0	0	0	0	19393	Philadelphia,PA	Providence,RI
3239308800	5	1459	1521	1630	1632	69	37	19	2	22	0	19	18	0	0	19393	Baltimore,MD	Manchester,NH
3239308800	5	1513	1523	1558	1601	35	-14	-2	3	10	0	0	0	0	0	19393	Las Vegas,NV	Ontario/San Bernardino,CA
3239308800	5	1506	1511	1559	1601	48	-4	1	2	5	0	0	0	0	0	19393	Little Rock,AR	Dallas,TX
3239308800	5	803	813	908	912	55	-3	-2	4	10	0	0	0	0	0	19393	Ontario/San Bernardino,CA	Oakland,CA
3239308800	5	1332	1341	1454	1458	73	-12	2	4	9	0	0	0	0	0	19393	Portland,OR	Oakland,CA
3239308800	5	1124	1132	1520	1522	108	32	39	2	8	32	0	0	0	0	19393	Phoenix,AZ	San Antonio,TX
3239395200	6	834	848	1548	1551	240	-24	-1	3	14	0	0	0	0	0	19393	Las Vegas,NV	Baltimore,MD
3239395200	6	1107	1116	1207	1211	51	-9	-3	4	9	0	0	0	0	0	19393	Phoenix,AZ	Ontario/San Bernardino,CA
3239395200	6	1952	1959	2201	2204	122	84	32	3	7	0	0	52	0	32	19393	St. Louis,MO	Oklahoma City,OK
3239481600	7	1111	1120	1407	1410	107	-15	-4	3	9	0	0	0	0	0	19393	Denver,CO	Chicago,IL
3239481600	7	2108	2120	2212	2215	52	5	8	3	12	0	0	0	0	0	19393	Los Angeles,CA	Oakland,CA
3239481600	7	1027	1034	1325	1328	111	-7	7	3	7	0	0	0	0	0	19393	Oakland,CA	Albuquerque,NM
3239568000	1	1817	1823	1858	1901	35	31	37	3	6	0	0	0	0	31	19393	Houston,TX	San Antonio,TX
3239568000	1	929	935	1017	1019	42	-6	-1	2	6	0	0	0	0	0	19393	Harlingen/San Benito,TX	San Antonio,TX
3239568000	1	802	811	852	854	41	-16	-3	2	9	0	0	0	0	0	19393	Las Vegas,NV	San Diego,CA
3239568000	1	1149	1211	1316	1320	65	0	4	4	22	0	0	0	0	0	19393	Las Vegas,NV	Sacramento,CA
3239568000	1	1716	1725	1817	1820	52	-5	1	3	9	0	0	0	0	0	19393	Reno,NV	Las Vegas,NV
3239568000	1	721	730	1256	1300	206	-20	1	4	9	0	0	0	0	0	19393	San Diego,CA	Nashville,TN
3239568000	1	1756	1805	1830	1833	85	-17	-4	3	9	0	0	0	0	0	19393	Salt Lake City,UT	Portland,OR
3239654400	2	1804	1813	1903	1907	50	-3	-1	4	9	0	0	0	0	0	19393	Dallas,TX	Amarillo,TX
3239654400	2	920	930	1016	1019	46	9	10	3	10	0	0	0	0	0	19393	Dallas,TX	Lubbock,TX
3239654400	2	800	818	857	859	39	-6	-5	2	18	0	0	0	0	0	19393	St. Louis,MO	Chicago,IL
3239740800	3	1819	1833	1910	1913	37	-7	-6	3	14	0	0	0	0	0	19393	Dallas,TX	Tulsa,OK
3239740800	3	1007	1019	1239	1242	80	-3	2	3	12	0	0	0	0	0	19393	Oakland,CA	Salt Lake City,UT
3239740800	3	1812	1821	2038	2044	137	-21	-3	6	9	0	0	0	0	0	19393	Tampa,FL	Providence,RI
3239827200	4	850	859	948	950	49	-5	0	2	9	0	0	0	0	0	19393	Baltimore,MD	Raleigh/Durham,NC
3239827200	4	1620	1629	1723	1727	114	2	0	4	9	0	0	0	0	0	19393	Houston,TX	Albuquerque,NM
3239827200	4	828	835	920	925	105	0	3	5	7	0	0	0	0	0	19393	Houston,TX	Albuquerque,NM
3239827200	4	1638	1707	1803	1806	56	11	3	3	29	0	0	0	0	0	19393	Las Vegas,NV	Tucson,AZ
3239827200	4	1534	1540	1702	1707	202	32	34	5	6	0	0	0	0	32	19393	Kansas City,MO	Sacramento,CA
3239827200	4	841	852	1043	1048	111	-7	-4	5	11	0	0	0	0	0	19393	Pittsburgh,PA	Orlando,FL
3238790400	6	2111	2125	2158	2204	33	-11	-9	6	14	0	0	0	0	0	20374	Houston,TX	Shreveport,LA
3238963200	1	1438	1455	1625	1629	90	-12	-2	4	17	0	0	0	0	0	20374	Newark,NJ	Grand Rapids,MI
3237235200	2	1457	1506	1541	1546	35	-14	-3	5	9	0	0	0	0	0	20374	Grand Rapids,MI	Cleveland,OH
3237667200	7	1028	1053	1230	1238	97	23	8	8	25	8	0	15	0	0	20374	Houston,TX	Nashville,TN
3238531200	3	1301	1328	1618	1621	110	-4	1	3	27	0	0	0	0	0	20374	Houston,TX	Louisville,KY
3239481600	7	1339	1430	1614	1621	104	81	19	7	51	0	0	81	0	0	20374	Raleigh/Durham,NC	Newark,NJ
3237494400	5	1449	1518	1623	1631	65	86	79	8	29	0	0	86	0	0	20374	Portland,ME	Newark,NJ
3239395200	6	2108	2119	2150	2155	31	-17	-7	5	11	0	0	0	0	0	20374	Houston,TX	Killeen,TX
3238012800	4	1808	1826	1903	1907	37	37	38	4	18	37	0	0	0	0	20374	Houston,TX	Dallas,TX
3238617600	4	1641	1657	1711	1719	74	12	8	8	16	0	0	0	0	0	20374	Cleveland,OH	Nashville,TN
3238963200	1	923	938	1048	1055	70	-2	-5	7	15	0	0	0	0	0	20374	Oklahoma City,OK	Houston,TX
3237321600	3	1531	1650	1756	1808	66	119	61	12	79	0	0	61	0	58	20374	Pittsburgh,PA	Newark,NJ
3238531200	3	1754	1812	1944	1952	92	-16	-1	8	18	0	0	0	0	0	20374	Cincinnati,OH	Newark,NJ
3239136000	3	640	659	811	819	132	1	0	8	19	0	0	0	0	0	20374	Newark,NJ	St. Louis,MO
3238531200	3	1641	1702	1819	1825	137	-12	-4	6	21	0	0	0	0	0	20374	Cleveland,OH	Dallas/Ft.Worth,TX
3237926400	3	2035	2126	2245	2254	79	11	-5	9	51	0	0	0	0	0	20374	Newark,NJ	Detroit,MI
3238704000	5	1615	1636	1717	1732	41	28	15	15	21	0	0	13	0	15	20374	Dallas,TX	Houston,TX
3237408000	4	931	942	1041	1049	59	-6	-2	8	11	0	0	0	0	0	20374	Gulfport/Biloxi,MS	Houston,TX
3238185600	6	204	214	508	519	114	-5	-6	11	10	0	0	0	0	0	20374	Denver,CO	Houston,TX
3238531200	3	1710	1719	1809	1819	50	0	-10	10	9	0	0	0	0	0	20374	Monroe,LA	Houston,TX
3237840000	2	1230	1250	1427	1433	97	9	-5	6	20	0	0	0	0	0	20374	Atlanta,GA	Cleveland,OH
3239222400	4	735	747	926	936	99	-12	-10	10	12	0	0	0	0	0	20374	Kansas City,MO	Houston,TX
3237408000	4	1750	1803	1906	1916	123	-23	-10	10	13	0	0	0	0	0	20374	Cincinnati,OH	Houston,TX
3239740800	3	1455	1502	1545	1550	43	-25	-11	5	7	0	0	0	0	0	20374	Baton Rouge,LA	Houston,TX
3238876800	7	1027	1109	1244	1249	95	29	2	5	42	0	0	29	0	0	20374	Houston,TX	Nashville,TN
3237580800	6	840	851	1315	1326	144	1	-5	11	11	0	0	0	0	0	20374	Phoenix,AZ	Houston,TX
3239049600	2	1728	1746	1810	1813	24	-5	-2	3	18	0	0	0	0	0	20374	Houston,TX	Lake Charles,LA
3239481600	7	1910	1929	2302	2317	153	103	100	15	19	0	0	103	0	0	20374	Fayetteville,AR	Newark,NJ
3238704000	5	623	643	807	816	84	-2	-2	9	20	0	0	0	0	0	20374	Providence,RI	Cleveland,OH
3238963200	1	508	517	637	641	80	-6	-7	4	9	0	0	0	0	0	20374	Lubbock,TX	Houston,TX
3238099200	5	1206	1224	1315	1331	51	26	21	16	18	21	0	5	0	0	20374	Newark,NJ	Richmond,VA
3238704000	5	923	931	1040	1051	69	-9	-3	11	8	0	0	0	0	0	20374	Pensacola,FL	Houston,TX
3239308800	5	610	625	813	820	108	0	-5	7	15	0	0	0	0	0	20374	Louisville,KY	Newark,NJ
3237667200	7	1139	1156	1452	1455	116	-9	-3	3	17	0	0	0	0	0	20374	Houston,TX	Greenville/Spartanburg,SC
3239049600	2	1623	1649	1742	1756	53	-4	-2	14	26	0	0	0	0	0	20374	Newark,NJ	Pittsburgh,PA
3239136000	3	1745	1800	1828	1837	28	38	45	9	15	0	0	0	0	38	20374	Alexandria,LA	Houston,TX
3239222400	4	1200	1212	1327	1336	135	6	15	9	12	0	0	0	0	0	20374	West Palm Beach/Palm Beach,FL	Houston,TX
3239222400	4	1422	1434	1540	1543	66	-13	-3	3	12	0	0	0	0	0	20374	Houston,TX	Lubbock,TX
3237753600	1	1040	1053	1211	1217	78	-11	-10	6	13	0	0	0	0	0	20374	Bangor,ME	Newark,NJ
